date,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,ff_avg,ddd_car,station_id,DayMonth
2010-01-16,24.0,28.1,25.7,88.0,3.4,,5.0,290.0,3.0,W ,96747,16-01
2010-01-17,24.0,28.4,25.5,88.0,9.3,,1.0,270.0,2.0,W ,96747,17-01
2010-01-18,23.3,30.8,26.9,80.0,32.0,,5.0,330.0,2.0,W ,96747,18-01
2010-01-19,23.6,28.7,25.0,86.0,5.0,,5.0,320.0,2.0,NW,96747,19-01
2010-01-20,23.4,27.6,25.4,89.0,4.1,,4.0,360.0,1.0,SW,96747,20-01
2010-01-21,24.4,32.6,26.6,84.0,13.0,,4.0,360.0,1.0,NW,96747,21-01
2010-01-22,24.4,30.8,25.9,88.0,1.0,,6.0,220.0,2.0,SW,96747,22-01
2010-01-23,25.0,32.8,27.5,80.0,1.4,,8.0,300.0,2.0,W ,96747,23-01
2010-01-24,25.0,31.6,27.7,80.0,0.0,,5.0,300.0,2.0,,96747,24-01
2010-01-25,24.9,30.2,26.7,82.0,13.0,,4.0,270.0,2.0,NW,96747,25-01
2010-01-26,24.8,30.2,27.0,84.0,,,4.0,240.0,2.0,NW,96747,26-01
2010-01-27,22.0,31.6,26.7,86.0,10.0,,5.0,360.0,2.0,W ,96747,27-01
2010-01-28,24.2,32.0,27.1,82.0,0.0,,5.0,330.0,2.0,NW,96747,28-01
2010-01-29,25.2,32.8,28.0,80.0,5.0,,0.0,230.0,3.0,NW,96747,29-01
2010-01-30,24.0,31.1,27.9,82.0,19.6,,5.0,280.0,3.0,NW,96747,30-01
2010-01-31,25.0,30.6,26.5,87.0,,,4.0,270.0,2.0,W ,96747,31-01
2010-02-01,24.2,33.0,27.3,84.0,19.6,,4.0,230.0,1.0,W ,96747,01-02
2010-02-02,24.5,32.2,26.6,87.0,9.3,,4.0,270.0,2.0,W ,96747,02-02
2010-02-03,24.0,31.0,27.2,85.0,,,5.0,90.0,2.0,,96747,03-02
2010-02-04,25.2,32.2,27.4,79.0,0.0,,6.0,150.0,2.0,N ,96747,04-02
2010-02-05,24.7,30.8,26.3,89.0,61.3,,6.0,320.0,2.0,SW,96747,05-02
2010-02-06,23.0,31.6,26.4,88.0,10.2,,7.0,40.0,2.0,,96747,06-02
2010-02-07,24.2,32.4,27.5,81.0,5.8,,5.0,180.0,2.0,N ,96747,07-02
2010-02-08,25.4,32.0,27.2,84.0,,,4.0,30.0,2.0,NW,96747,08-02
2010-02-09,23.6,33.1,28.4,80.0,0.0,,5.0,60.0,2.0,E ,96747,09-02
2010-02-10,24.0,32.8,28.7,75.0,0.0,,7.0,50.0,2.0,NE,96747,10-02
2010-02-11,25.0,32.6,28.4,79.0,,,4.0,30.0,2.0,NE,96747,11-02
2010-02-12,25.2,32.0,28.3,80.0,2.6,,7.0,330.0,2.0,NW,96747,12-02
2010-02-13,24.6,26.4,25.6,93.0,40.0,,4.0,250.0,1.0,W ,96747,13-02
2010-02-14,23.0,30.0,26.2,89.0,2.2,,5.0,240.0,2.0,SW,96747,14-02
2010-02-15,24.0,33.2,27.6,82.0,52.1,,5.0,360.0,2.0,N ,96747,15-02
2010-02-16,24.6,31.0,26.7,88.0,10.0,,5.0,170.0,2.0,NW,96747,16-02
2010-02-17,25.0,31.9,27.6,86.0,,,6.0,340.0,2.0,N ,96747,17-02
2010-02-18,24.0,31.6,27.3,83.0,24.4,,5.0,270.0,2.0,W ,96747,18-02
2010-02-19,24.0,30.2,26.1,89.0,4.1,,4.0,230.0,1.0,NW,96747,19-02
2010-02-20,24.6,32.4,27.1,82.0,7.1,,4.0,260.0,1.0,SW,96747,20-02
2010-02-21,25.2,32.9,28.1,82.0,4.4,,6.0,320.0,2.0,SW,96747,21-02
2010-02-22,25.4,31.2,27.2,88.0,9.0,,6.0,320.0,2.0,NW,96747,22-02
2010-02-23,24.4,32.2,28.3,84.0,4.0,,3.0,360.0,1.0,N ,96747,23-02
2010-02-24,24.0,32.2,27.2,87.0,,,5.0,300.0,1.0,NW,96747,24-02
2010-02-25,24.1,29.8,25.8,93.0,4.1,,6.0,330.0,1.0,SW,96747,25-02
2010-02-26,24.2,32.5,27.3,84.0,0.0,,4.0,90.0,1.0,,96747,26-02
2010-02-27,25.6,33.2,28.1,81.0,0.0,,5.0,210.0,1.0,NW,96747,27-02
2010-02-28,24.2,34.0,28.4,81.0,,,5.0,360.0,1.0,,96747,28-02
2010-03-01,23.2,34.0,26.9,86.0,26.8,,5.0,270.0,2.0,,96747,01-03
2010-03-02,25.0,33.4,27.9,81.0,0.0,,5.0,160.0,2.0,N ,96747,02-03
2010-03-03,24.4,33.6,29.4,75.0,0.0,,5.0,40.0,2.0,,96747,03-03
2010-03-04,23.8,33.0,27.9,82.0,,,7.0,300.0,2.0,S ,96747,04-03
2010-03-05,23.0,30.0,26.5,92.0,8.2,,4.0,360.0,1.0,,96747,05-03
2010-03-06,25.0,32.4,27.6,84.0,,,4.0,190.0,2.0,,96747,06-03
2010-03-07,25.2,33.4,28.0,79.0,0.0,,4.0,350.0,2.0,N ,96747,07-03
2010-03-08,25.0,33.0,27.3,82.0,7.0,,4.0,330.0,1.0,NE,96747,08-03
2010-03-09,25.2,33.4,28.1,79.0,,,7.0,260.0,3.0,W ,96747,09-03
2010-03-10,25.0,31.2,27.8,79.0,,,4.0,240.0,2.0,,96747,10-03
2010-03-11,23.9,31.0,27.0,84.0,5.8,,6.0,330.0,3.0,NW,96747,11-03
2010-03-12,24.6,30.6,26.9,84.0,,,3.0,330.0,1.0,N ,96747,12-03
2010-03-13,25.0,33.0,28.2,77.0,0.0,,7.0,10.0,2.0,NE,96747,13-03
2010-03-14,25.0,33.4,28.5,78.0,0.0,,6.0,40.0,2.0,,96747,14-03
2010-03-15,24.7,32.2,28.2,82.0,21.0,,4.0,160.0,2.0,S ,96747,15-03
2010-03-16,25.2,31.4,25.7,92.0,11.3,,5.0,210.0,2.0,,96747,16-03
2010-03-17,24.4,31.5,27.5,82.0,0.0,,8.0,300.0,3.0,W ,96747,17-03
2010-03-18,25.0,31.6,27.1,80.0,0.0,,5.0,330.0,2.0,,96747,18-03
2010-03-19,25.2,32.8,28.8,78.0,0.0,,6.0,330.0,3.0,NW,96747,19-03
2010-03-20,25.3,33.4,28.1,79.0,12.1,,5.0,230.0,2.0,NW,96747,20-03
2010-03-21,25.4,32.0,28.4,82.0,,,7.0,290.0,3.0,W ,96747,21-03
2010-03-22,25.4,34.4,29.2,76.0,0.0,,8.0,230.0,3.0,SW,96747,22-03
2010-03-23,25.0,32.0,27.5,83.0,31.7,,5.0,300.0,1.0,,96747,23-03
2010-03-24,25.0,33.6,28.9,81.0,2.1,,6.0,180.0,2.0,NW,96747,24-03
2010-03-25,25.4,32.2,28.7,77.0,1.0,,5.0,20.0,3.0,N ,96747,25-03
2010-03-26,25.8,31.2,28.3,80.0,0.0,,3.0,350.0,1.0,N ,96747,26-03
2010-03-27,25.6,34.6,28.8,77.0,,,6.0,330.0,2.0,W ,96747,27-03
2010-03-28,25.4,31.7,28.2,84.0,0.0,,5.0,270.0,2.0,,96747,28-03
2010-03-29,25.0,32.4,27.4,84.0,6.0,,6.0,220.0,2.0,SW,96747,29-03
2010-03-30,25.0,32.8,26.9,80.0,3.0,,8.0,270.0,2.0,W ,96747,30-03
2010-03-31,24.9,32.0,26.9,84.0,15.2,,6.0,220.0,2.0,SW,96747,31-03
2010-04-01,24.9,33.4,28.1,80.0,15.0,,5.0,310.0,2.0,NW,96747,01-04
2010-04-02,24.8,34.6,27.4,86.0,10.8,,7.0,210.0,4.0,SW,96747,02-04
2010-04-03,25.0,32.5,27.9,78.0,0.0,,7.0,240.0,3.0,S ,96747,03-04
2010-04-04,25.1,32.8,27.8,82.0,7.0,,4.0,100.0,2.0,,96747,04-04
2010-04-05,24.2,33.4,26.6,88.0,40.0,,4.0,90.0,2.0,SE,96747,05-04
2010-04-06,24.0,33.2,28.0,80.0,0.0,,5.0,320.0,2.0,,96747,06-04
2010-04-07,24.4,33.4,28.7,74.0,,,4.0,240.0,3.0,SW,96747,07-04
2010-04-08,26.5,33.2,28.0,82.0,1.0,,4.0,280.0,1.0,,96747,08-04
2010-04-09,24.4,35.6,28.5,79.0,,,5.0,80.0,3.0,SW,96747,09-04
2010-04-10,25.6,34.8,29.6,71.0,0.0,,4.0,330.0,2.0,NW,96747,10-04
2010-04-11,26.6,33.4,29.2,74.0,0.0,,6.0,240.0,3.0,SW,96747,11-04
2010-04-12,24.0,35.0,28.5,78.0,0.0,,4.0,20.0,2.0,N ,96747,12-04
2010-04-13,25.0,34.0,27.6,84.0,17.0,,4.0,30.0,1.0,,96747,13-04
2010-04-14,25.0,32.4,27.1,84.0,0.7,,6.0,230.0,2.0,,96747,14-04
2010-04-15,25.0,35.0,28.9,80.0,2.4,,5.0,250.0,3.0,W ,96747,15-04
2010-04-16,26.0,31.6,28.1,77.0,,,8.0,270.0,4.0,W ,96747,16-04
2010-04-17,25.0,35.0,26.8,77.0,0.0,,6.0,260.0,3.0,W ,96747,17-04
2010-04-18,24.0,35.0,28.5,73.0,0.0,,8.0,240.0,4.0,SW,96747,18-04
2010-04-19,25.0,34.8,29.2,67.0,0.0,,7.0,250.0,3.0,W ,96747,19-04
2010-04-20,24.8,34.2,28.5,77.0,,,4.0,250.0,2.0,SW,96747,20-04
2010-04-21,25.6,35.0,28.6,87.0,,,6.0,210.0,2.0,W ,96747,21-04
2010-04-22,25.4,34.8,29.4,75.0,0.0,,6.0,240.0,4.0,SW,96747,22-04
2010-04-23,26.2,34.2,29.4,71.0,0.0,,6.0,250.0,4.0,W ,96747,23-04
2010-04-24,27.0,34.0,29.8,73.0,0.0,,3.0,240.0,2.0,SW,96747,24-04
2010-04-25,26.2,35.6,29.9,70.0,0.0,,5.0,180.0,2.0,N ,96747,25-04
2010-04-26,26.2,34.4,29.8,69.0,15.5,,4.0,360.0,3.0,N ,96747,26-04
2010-04-27,25.5,34.6,29.2,72.0,0.0,,4.0,360.0,3.0,W ,96747,27-04
2010-04-28,25.8,33.4,29.7,68.0,0.0,,4.0,340.0,2.0,W ,96747,28-04
2010-04-29,26.0,33.4,28.5,79.0,,,6.0,360.0,2.0,NW,96747,29-04
2010-04-30,25.0,33.8,29.4,74.0,0.0,,6.0,90.0,3.0,E ,96747,30-04
2010-05-01,25.8,34.1,29.3,78.0,,,7.0,60.0,4.0,NE,96747,01-05
2010-05-02,25.4,34.0,28.9,78.0,,,5.0,100.0,2.0,NE,96747,02-05
2010-05-03,25.8,34.4,29.3,73.0,,,6.0,60.0,3.0,E ,96747,03-05
2010-05-04,26.0,33.1,28.2,81.0,0.0,,8.0,70.0,4.0,E ,96747,04-05
2010-05-05,26.6,32.6,28.1,80.0,0.0,,8.0,50.0,3.0,NE,96747,05-05
2010-05-06,24.5,32.5,28.2,79.0,0.0,,6.0,70.0,3.0,E ,96747,06-05
2010-05-07,25.0,34.4,29.3,76.0,3.0,,6.0,60.0,3.0,NE,96747,07-05
2010-05-08,26.0,31.8,28.0,84.0,5.0,,7.0,80.0,2.0,E ,96747,08-05
2010-05-09,25.2,34.4,28.7,80.0,16.2,,6.0,260.0,2.0,,96747,09-05
2010-05-10,25.4,34.0,27.6,82.0,20.0,,7.0,230.0,1.0,SW,96747,10-05
2010-05-11,24.6,33.2,27.3,86.0,1.2,,4.0,360.0,2.0,SW,96747,11-05
2010-05-12,25.0,33.4,28.0,80.0,0.0,,6.0,270.0,3.0,W ,96747,12-05
2010-05-13,25.6,32.6,27.0,87.0,83.1,,8.0,210.0,1.0,,96747,13-05
2010-05-14,24.0,32.8,26.7,89.0,42.0,,5.0,350.0,3.0,SW,96747,14-05
2010-05-15,24.4,33.6,28.4,80.0,,,5.0,330.0,2.0,SE,96747,15-05
2010-05-16,25.0,31.0,26.0,94.0,10.0,,6.0,240.0,1.0,,96747,16-05
2010-05-17,25.0,33.2,27.6,83.0,0.0,,4.0,30.0,1.0,NE,96747,17-05
2010-05-18,25.4,34.0,28.9,80.0,0.0,,5.0,360.0,1.0,NW,96747,18-05
2010-05-19,25.6,33.7,29.0,80.0,2.4,,5.0,350.0,2.0,,96747,19-05
2010-05-20,25.3,32.2,27.5,87.0,11.0,,8.0,230.0,2.0,NE,96747,20-05
2010-05-21,23.0,33.7,27.4,82.0,0.8,,5.0,60.0,2.0,,96747,21-05
2010-05-22,24.0,34.8,28.8,79.0,,,4.0,40.0,2.0,NE,96747,22-05
2010-05-23,26.0,34.9,27.9,86.0,0.0,,4.0,180.0,2.0,NE,96747,23-05
2010-05-24,25.0,33.8,28.3,80.0,4.3,,4.0,170.0,2.0,SW,96747,24-05
2010-05-25,25.4,33.6,27.2,86.0,12.2,,4.0,280.0,2.0,,96747,25-05
2010-05-26,24.0,34.6,27.5,83.0,64.2,,9.0,180.0,2.0,NE,96747,26-05
2010-05-27,23.4,31.2,27.7,78.0,0.0,,3.0,60.0,1.0,NE,96747,27-05
2010-05-28,23.0,32.4,28.1,80.0,0.0,,7.0,70.0,3.0,NE,96747,28-05
2010-05-29,25.2,33.0,28.5,79.0,0.0,,8.0,70.0,2.0,E ,96747,29-05
2010-05-30,26.0,33.8,29.0,77.0,0.0,,5.0,70.0,2.0,NE,96747,30-05
2010-05-31,25.4,33.6,28.7,74.0,0.0,,4.0,60.0,2.0,NE,96747,31-05
2010-06-01,25.6,33.3,28.2,77.0,8.2,,5.0,260.0,0.0,NE,96747,01-06
2010-06-02,25.0,34.0,28.5,80.0,0.0,,5.0,360.0,0.0,N ,96747,02-06
2010-06-03,25.8,34.0,29.3,80.0,0.0,,5.0,240.0,0.0,SW,96747,03-06
2010-06-04,23.4,31.8,27.7,79.0,5.2,,4.0,60.0,0.0,NE,96747,04-06
2010-06-05,24.6,33.0,27.5,84.0,34.7,,5.0,120.0,0.0,,96747,05-06
2010-06-06,25.0,30.4,27.0,88.0,15.4,,4.0,330.0,0.0,W ,96747,06-06
2010-06-07,25.4,30.6,27.3,86.0,2.0,,5.0,90.0,0.0,SE,96747,07-06
2010-06-08,24.0,29.8,26.6,88.0,,,7.0,240.0,0.0,NE,96747,08-06
2010-06-09,24.2,31.9,27.1,80.0,0.0,,4.0,200.0,0.0,,96747,09-06
2010-06-10,25.6,30.2,27.5,82.0,0.0,,7.0,90.0,0.0,E ,96747,10-06
2010-06-11,26.0,33.6,28.6,79.0,0.0,,6.0,110.0,0.0,E ,96747,11-06
2010-06-12,23.2,32.8,27.5,83.0,12.6,,5.0,90.0,0.0,E ,96747,12-06
2010-06-13,25.4,32.2,28.4,77.0,0.0,,5.0,80.0,0.0,E ,96747,13-06
2010-06-14,25.6,31.8,28.3,81.0,0.0,,5.0,90.0,0.0,E ,96747,14-06
2010-06-15,24.0,32.0,27.4,85.0,4.0,,6.0,200.0,0.0,,96747,15-06
2010-06-16,24.0,31.2,25.1,92.0,15.4,,3.0,270.0,0.0,SW,96747,16-06
2010-06-17,24.0,30.2,26.8,86.0,,,4.0,30.0,0.0,NE,96747,17-06
2010-06-18,24.3,32.8,27.5,84.0,7.3,,4.0,330.0,0.0,NW,96747,18-06
2010-06-19,24.0,31.0,26.9,84.0,,,8.0,90.0,0.0,NE,96747,19-06
2010-06-20,24.4,32.0,27.2,81.0,,,9.0,100.0,0.0,E ,96747,20-06
2010-06-21,24.6,32.6,28.2,79.0,,,7.0,90.0,0.0,E ,96747,21-06
2010-06-22,24.4,32.4,27.6,77.0,0.0,,6.0,60.0,0.0,NE,96747,22-06
2010-06-23,23.0,32.6,27.4,79.0,3.0,,4.0,360.0,0.0,N ,96747,23-06
2010-06-24,24.4,31.4,27.4,86.0,8.0,,6.0,70.0,0.0,,96747,24-06
2010-06-25,24.0,30.4,26.9,83.0,1.2,,4.0,60.0,0.0,NE,96747,25-06
2010-06-26,24.0,32.4,24.5,83.0,0.0,,4.0,150.0,0.0,,96747,26-06
2010-06-27,24.0,32.8,27.8,76.0,0.0,,4.0,30.0,0.0,NE,96747,27-06
2010-06-28,24.4,30.6,27.4,82.0,0.0,,4.0,50.0,0.0,E ,96747,28-06
2010-06-29,24.6,31.6,26.7,86.0,25.2,,5.0,40.0,0.0,E ,96747,29-06
2010-06-30,24.0,31.4,27.5,83.0,0.0,,5.0,90.0,0.0,NE,96747,30-06
2010-07-01,24.6,31.4,28.0,78.0,0.0,,7.0,90.0,3.0,NE,96747,01-07
2010-07-02,24.0,32.4,27.6,79.0,4.0,,6.0,30.0,2.0,E ,96747,02-07
2010-07-03,25.0,30.1,26.8,83.0,45.0,,4.0,240.0,2.0,SW,96747,03-07
2010-07-04,23.8,32.2,27.7,78.0,0.0,,4.0,180.0,2.0,,96747,04-07
2010-07-05,24.4,31.4,27.4,82.0,0.0,,4.0,70.0,2.0,E ,96747,05-07
2010-07-06,25.4,31.8,28.3,82.0,0.0,,4.0,360.0,2.0,E ,96747,06-07
2010-07-07,26.0,30.8,26.3,88.0,9.2,,5.0,30.0,2.0,,96747,07-07
2010-07-08,24.4,31.0,26.1,89.0,,,4.0,70.0,2.0,,96747,08-07
2010-07-09,24.0,32.8,27.0,81.0,3.8,,5.0,60.0,2.0,,96747,09-07
2010-07-10,24.2,31.4,27.1,80.0,0.0,,7.0,60.0,2.0,NE,96747,10-07
2010-07-11,25.0,32.1,27.6,76.0,0.0,,4.0,360.0,2.0,NE,96747,11-07
2010-07-12,25.0,32.0,28.2,79.0,0.0,,4.0,90.0,1.0,E ,96747,12-07
2010-07-13,26.0,31.0,27.6,81.0,0.0,,9.0,90.0,3.0,E ,96747,13-07
2010-07-14,24.6,31.4,27.6,78.0,0.0,,5.0,60.0,2.0,NE,96747,14-07
2010-07-15,24.1,31.4,27.3,78.0,,,6.0,40.0,2.0,E ,96747,15-07
2010-07-16,24.2,28.8,27.0,84.0,2.3,,4.0,60.0,1.0,E ,96747,16-07
2010-07-17,24.8,32.0,27.6,78.0,0.0,,5.0,70.0,2.0,SW,96747,17-07
2010-07-18,24.6,31.7,26.9,84.0,0.4,,4.0,350.0,2.0,N ,96747,18-07
2010-07-19,24.9,32.0,27.4,82.0,10.8,,4.0,250.0,2.0,NW,96747,19-07
2010-07-20,24.2,32.0,27.5,80.0,0.0,,3.0,360.0,2.0,,96747,20-07
2010-07-21,24.0,32.8,28.4,79.0,0.0,,5.0,40.0,2.0,NE,96747,21-07
2010-07-22,24.8,33.0,28.6,74.0,0.0,,4.0,340.0,2.0,N ,96747,22-07
2010-07-23,24.5,33.4,27.9,71.0,0.0,,6.0,330.0,3.0,NW,96747,23-07
2010-07-24,24.0,33.6,27.7,73.0,0.0,,5.0,90.0,2.0,,96747,24-07
2010-07-25,24.0,31.8,27.8,72.0,1.0,,6.0,120.0,2.0,NE,96747,25-07
2010-07-26,25.2,32.4,28.3,76.0,2.6,,5.0,30.0,3.0,NE,96747,26-07
2010-07-27,26.0,27.0,25.6,91.0,2.6,,4.0,220.0,1.0,,96747,27-07
2010-07-28,24.0,31.0,26.8,83.0,1.9,,4.0,50.0,2.0,SW,96747,28-07
2010-07-29,24.2,32.0,27.8,79.0,0.0,,6.0,60.0,3.0,E ,96747,29-07
2010-07-30,24.6,32.6,28.4,75.0,0.0,,7.0,60.0,3.0,NE,96747,30-07
2010-07-31,24.4,32.0,27.8,77.0,0.0,,5.0,90.0,2.0,E ,96747,31-07
2010-08-01,24.6,32.8,27.8,78.0,0.0,,0.0,330.0,0.0,,96747,01-08
2010-08-02,24.8,32.7,28.5,72.0,0.0,,5.0,20.0,0.0,N ,96747,02-08
2010-08-03,24.6,33.2,27.8,74.0,0.0,,0.0,50.0,0.0,N ,96747,03-08
2010-08-04,25.0,32.0,27.8,78.0,0.4,,5.0,180.0,0.0,,96747,04-08
2010-08-05,25.0,30.0,26.6,85.0,1.2,,0.0,140.0,0.0,,96747,05-08
2010-08-06,24.0,32.0,26.8,85.0,19.0,,0.0,90.0,0.0,,96747,06-08
2010-08-07,23.4,32.0,25.5,88.0,34.0,,0.0,360.0,0.0,,96747,07-08
2010-08-08,23.6,32.0,26.9,78.0,0.0,,5.0,40.0,0.0,NE,96747,08-08
2010-08-09,24.0,32.4,26.9,81.0,0.0,,0.0,270.0,0.0,W ,96747,09-08
2010-08-10,23.4,32.8,27.4,78.0,0.0,,6.0,60.0,0.0,NE,96747,10-08
2010-08-11,24.0,32.2,28.4,70.0,0.0,,9.0,90.0,0.0,E ,96747,11-08
2010-08-12,25.6,31.0,28.2,75.0,0.0,,6.0,40.0,0.0,E ,96747,12-08
2010-08-13,25.4,32.2,28.1,81.0,,,9.0,90.0,0.0,E ,96747,13-08
2010-08-14,24.3,32.2,27.4,79.0,0.0,,8.0,70.0,0.0,E ,96747,14-08
2010-08-15,25.0,31.8,28.1,82.0,0.0,,5.0,40.0,0.0,NE,96747,15-08
2010-08-16,25.4,32.2,27.9,82.0,1.2,,6.0,210.0,0.0,SW,96747,16-08
2010-08-17,24.2,30.2,26.3,90.0,13.7,,0.0,270.0,0.0,W ,96747,17-08
2010-08-18,23.6,31.9,26.5,85.0,37.8,,0.0,290.0,0.0,W ,96747,18-08
2010-08-19,24.0,33.0,27.7,75.0,0.0,,8.0,230.0,0.0,SW,96747,19-08
2010-08-20,24.4,32.6,27.4,79.0,4.2,,6.0,270.0,0.0,,96747,20-08
2010-08-21,24.4,32.2,27.5,78.0,12.1,,5.0,150.0,0.0,,96747,21-08
2010-08-22,22.4,32.6,26.7,79.0,0.0,,5.0,330.0,0.0,NW,96747,22-08
2010-08-23,22.0,32.4,28.3,76.0,13.4,,5.0,120.0,0.0,NE,96747,23-08
2010-08-24,25.2,32.0,27.6,80.0,,,5.0,60.0,0.0,NE,96747,24-08
2010-08-25,24.0,32.6,28.0,79.0,0.0,,0.0,30.0,0.0,NE,96747,25-08
2010-08-26,24.2,33.0,28.6,73.0,0.0,,6.0,90.0,0.0,E ,96747,26-08
2010-08-27,24.4,32.4,26.8,80.0,0.0,,8.0,330.0,0.0,,96747,27-08
2010-08-28,23.0,31.6,26.9,76.0,0.0,,0.0,120.0,0.0,SW,96747,28-08
2010-08-29,24.8,33.2,28.2,74.0,0.0,,0.0,30.0,0.0,NE,96747,29-08
2010-08-30,24.8,32.6,28.0,74.0,0.0,,7.0,360.0,0.0,,96747,30-08
2010-08-31,24.0,33.0,28.0,76.0,0.0,,6.0,90.0,0.0,E ,96747,31-08
2010-09-01,25.0,32.8,25.6,78.0,0.0,,5.0,40.0,23.0,NE,96747,01-09
2010-09-02,25.2,33.2,27.2,80.0,19.8,,6.0,330.0,2.0,NW,96747,02-09
2010-09-03,24.4,32.0,27.4,83.0,5.0,,4.0,360.0,2.0,N ,96747,03-09
2010-09-04,24.3,32.0,28.0,76.0,0.0,,4.0,40.0,2.0,NE,96747,04-09
2010-09-05,24.8,30.1,26.8,78.0,1.0,,4.0,340.0,2.0,N ,96747,05-09
2010-09-06,25.0,27.0,25.3,93.0,17.0,,5.0,330.0,1.0,SW,96747,06-09
2010-09-07,23.4,31.0,24.8,93.0,11.6,,4.0,330.0,2.0,NE,96747,07-09
2010-09-08,24.2,30.8,26.0,84.0,17.7,,5.0,360.0,2.0,E ,96747,08-09
2010-09-09,23.0,32.2,26.3,81.0,95.0,,6.0,120.0,2.0,,96747,09-09
2010-09-10,23.0,32.0,26.5,82.0,0.0,,6.0,360.0,2.0,N ,96747,10-09
2010-09-11,23.2,31.6,25.8,85.0,,,8.0,180.0,2.0,,96747,11-09
2010-09-12,24.0,31.8,27.7,78.0,7.3,,4.0,90.0,2.0,,96747,12-09
2010-09-13,24.2,31.1,26.1,87.0,8.6,,6.0,50.0,2.0,N ,96747,13-09
2010-09-14,23.6,32.2,25.9,87.0,19.0,,7.0,120.0,2.0,SW,96747,14-09
2010-09-15,23.8,29.4,25.3,92.0,4.7,,3.0,30.0,2.0,SW,96747,15-09
2010-09-16,23.4,32.0,26.2,81.0,13.1,,8.0,20.0,2.0,SW,96747,16-09
2010-09-17,24.0,30.0,26.4,82.0,0.0,,4.0,20.0,2.0,,96747,17-09
2010-09-18,23.2,31.8,26.9,80.0,0.0,,4.0,30.0,2.0,E ,96747,18-09
2010-09-19,23.0,32.2,28.1,80.0,0.0,,4.0,80.0,2.0,E ,96747,19-09
2010-09-20,25.0,32.4,28.1,80.0,0.0,,5.0,90.0,2.0,E ,96747,20-09
2010-09-21,25.0,31.0,26.8,87.0,32.0,,6.0,90.0,2.0,E ,96747,21-09
2010-09-22,23.8,30.8,25.1,95.0,32.0,,5.0,330.0,2.0,NE,96747,22-09
2010-09-23,22.6,32.0,26.4,86.0,17.0,,6.0,350.0,2.0,,96747,23-09
2010-09-24,23.5,32.0,26.8,85.0,9.2,,6.0,350.0,2.0,,96747,24-09
2010-09-25,24.4,29.7,26.3,88.0,,,5.0,180.0,2.0,NE,96747,25-09
2010-09-26,24.0,32.2,26.1,84.0,,,6.0,90.0,4.0,E ,96747,26-09
2010-09-27,23.6,31.6,26.6,85.0,12.6,,8.0,180.0,2.0,E ,96747,27-09
2010-09-28,23.4,32.3,27.4,78.0,0.0,,5.0,330.0,2.0,SW,96747,28-09
2010-09-29,24.0,32.8,27.7,78.0,19.8,,5.0,20.0,2.0,N ,96747,29-09
2010-09-30,24.0,33.2,27.9,82.0,4.4,,8.0,220.0,2.0,N ,96747,30-09
2010-10-01,24.8,33.8,26.9,83.0,10.4,,4.0,340.0,1.0,S ,96747,01-10
2010-10-02,23.8,32.8,27.3,83.0,24.2,,5.0,30.0,2.0,NE,96747,02-10
2010-10-03,24.8,30.0,25.3,91.0,30.2,,5.0,110.0,2.0,,96747,03-10
2010-10-04,24.0,31.8,26.5,86.0,11.4,,5.0,110.0,2.0,NE,96747,04-10
2010-10-05,23.0,30.3,26.7,89.0,,,3.0,330.0,0.0,SW,96747,05-10
2010-10-06,24.6,32.0,26.4,84.0,34.9,,5.0,310.0,2.0,,96747,06-10
2010-10-07,22.0,33.6,27.6,86.0,,,6.0,360.0,2.0,,96747,07-10
2010-10-08,22.4,32.0,26.7,82.0,17.4,,5.0,180.0,2.0,,96747,08-10
2010-10-09,24.0,30.8,27.2,87.0,6.3,,3.0,40.0,2.0,NE,96747,09-10
2010-10-10,24.0,33.8,29.2,70.0,0.0,,5.0,340.0,3.0,SW,96747,10-10
2010-10-11,22.8,33.6,27.8,63.0,0.0,,6.0,50.0,2.0,N ,96747,11-10
2010-10-12,24.0,32.2,27.6,70.0,0.0,,4.0,330.0,2.0,N ,96747,12-10
2010-10-13,24.0,31.8,27.4,76.0,96.8,,4.0,360.0,2.0,NE,96747,13-10
2010-10-14,23.6,31.0,26.1,84.0,41.6,,4.0,130.0,2.0,,96747,14-10
2010-10-15,23.2,32.6,27.1,86.0,0.0,,4.0,290.0,2.0,S ,96747,15-10
2010-10-16,23.8,32.8,28.0,80.0,0.0,,6.0,250.0,3.0,W ,96747,16-10
2010-10-17,24.2,34.4,27.6,68.0,19.2,,6.0,220.0,2.0,SE,96747,17-10
2010-10-18,23.6,31.8,26.2,88.0,11.4,,6.0,180.0,2.0,S ,96747,18-10
2010-10-19,24.0,32.8,27.6,77.0,0.0,,4.0,340.0,2.0,,96747,19-10
2010-10-20,24.6,30.3,26.4,86.0,30.0,,4.0,270.0,2.0,W ,96747,20-10
2010-10-21,23.8,32.8,26.5,81.0,18.8,,3.0,150.0,2.0,,96747,21-10
2010-10-22,23.0,33.0,26.8,85.0,8.2,,8.0,150.0,2.0,,96747,22-10
2010-10-23,21.6,31.6,27.1,87.0,2.0,,5.0,350.0,2.0,N ,96747,23-10
2010-10-24,24.3,31.4,27.2,84.0,0.0,,4.0,300.0,2.0,SW,96747,24-10
2010-10-25,25.0,31.8,26.4,82.0,84.0,,6.0,240.0,2.0,SW,96747,25-10
